ems_id,monitoring_location,date,nh3,ph,temp_ems,month,temp_monthly,temp,temp_source,wqg_limit,exceeds,station
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1998-08-11,0.05,7.28,13.6,8,18.262268041237114,13.6,measured,1.7923491868851262,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-09-15,0.04,7.41,10.8,9,13.11209086694483,10.8,measured,1.834186453912182,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-08-11,0.017,7.7,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,1.7435105440004555,FALSE,D/S Houston Sewage (2.4 km)
0400297,BULKLEY RIVER U/S HOUSTON STP,1998-08-11,0.03,7.01,13.1,8,18.262268041237114,13.1,measured,1.7950031053897861,FALSE,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,1988-08-22,0.007,8.1,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,0.8552839307674143,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-11-12,0.112,7.6,NA,11,0.9454739776951667,0.9454739776951667,monthly_climatology,2.0543501435052414,FALSE,D/S Houston Sewage (2.4 km)
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-09-04,0.038,7.8,NA,9,13.11209086694483,13.11209086694483,monthly_climatology,1.5487274468121641,FALSE,D/S Houston Sewage (2.4 km)
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1988-08-16,0.026,7.9,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,1.267302262540886,FALSE,D/S Houston STP Outfall
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-12-10,0.146,7.6,NA,12,0.26334338647134853,0.26334338647134853,monthly_climatology,2.0747414867723317,FALSE,D/S Houston Sewage (2.4 km)
0400297,BULKLEY RIVER U/S HOUSTON STP,1992-08-10,0.005,7.9,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,1.267302262540886,FALSE,U/S Houston STP
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-03-15,0.3,6.79,0.09,3,0.38433522727272784,0.09,measured,2.074242151011285,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-05-13,0.019,6.68,6.7,5,8.656101618705035,6.7,measured,1.9025504194973717,FALSE,D/S Houston STP Outfall
