ems_id,monitoring_location,date,year,month,parameter,result,unit,method_detection_limit,result_letter
E294174,WQ E5 (ALLEN CR),2015-08-19,2015,8,Specific Conductance,198,uS/cm,1,NA
E307186,UBR D/S BULKLEY LAKE,2017-06-12,2017,6,Residue: Non-filterable (TSS),13.3,mg/L,3,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2017-01-30,2017,1,Residue: Non-filterable (TSS),3,mg/L,3,<
E307185,MCQUARRIE CREEK - LOWER,2017-01-03,2017,1,pH,7.95,pH units,0.1,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2018-05-23,2018,5,Residue: Non-filterable (TSS),9.5,mg/L,3,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2019-03-11,2019,3,Residue: Non-filterable (TSS),6.2,mg/L,3,NA
0400767,BUCK CREEK AT KLO BRIDGE SOUTH OF HOUSTON PE04475 EQUITY SILVER,2020-08-27,2020,8,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2020-11-23,2020,11,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2020-12-29,2020,12,Residue: Non-filterable (TSS),3,mg/L,3,<
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2021-06-28,2021,6,Residue: Non-filterable (TSS),3,mg/L,3,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2023-12-28,2023,12,Residue: Non-filterable (TSS),3,mg/L,3,<
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2018-04-30,2018,4,Residue: Non-filterable (TSS),796,mg/L,3,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2017-11-27,2017,11,Residue: Non-filterable (TSS),3,mg/L,3,<
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2019-06-10,2019,6,Residue: Non-filterable (TSS),3,mg/L,3,<
E278909,OBS WELL 386 - HOUSTON,2019-08-23,2019,8,Turbidity,0.76,NTU,0.1,NA
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-07-22,2019,7,Residue: Non-filterable (TSS),4.9,mg/L,3,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2019-08-26,2019,8,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2020-02-18,2020,2,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2021-04-26,2021,4,Residue: Non-filterable (TSS),37,mg/L,3,NA
0400767,BUCK CREEK AT KLO BRIDGE SOUTH OF HOUSTON PE04475 EQUITY SILVER,2021-11-03,2021,11,Residue: Non-filterable (TSS),3,mg/L,3,<
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2022-02-28,2022,2,Residue: Non-filterable (TSS),3,mg/L,3,<
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2022-03-17,2022,3,Residue: Non-filterable (TSS),951,mg/L,3,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2022-06-14,2022,6,Residue: Non-filterable (TSS),6.1,mg/L,3,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2022-11-14,2022,11,Residue: Non-filterable (TSS),3,mg/L,3,<
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2022-07-04,2022,7,Residue: Non-filterable (TSS),4.5,mg/L,3,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1981-08-14,1981,8,Residue: Non-filterable (TSS),1.5,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1981-12-15,1981,12,Residue: Non-filterable (TSS),18.5,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1985-02-04,1985,2,pH,6.8,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1991-11-04,1991,11,pH,7.9,pH units,NA,NA
0700108,FOXY C UPSTREAM OF BRIDGE,1995-06-27,1995,6,Residue: Non-filterable (TSS),1,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1985-08-26,1985,8,pH,7.9,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1991-04-22,1991,4,pH,7,pH units,NA,NA
0700108,FOXY C UPSTREAM OF BRIDGE,1987-09-16,1987,9,Residue: Non-filterable (TSS),2,mg/L,NA,NA
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1986-06-02,1986,6,Turbidity,2.2,NTU,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-04-29,1986,4,pH,6.5,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1989-03-15,1989,3,Residue: Non-filterable (TSS),4,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1994-01-24,1994,1,pH,7.24,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1987-05-05,1987,5,pH,7.1,pH units,NA,NA
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,1992-08-31,1992,8,pH,8.03,pH units,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-03-19,1997,3,Oxygen Dissolved,12.2,mg/L,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-02-19,1997,2,pH,6.54,pH units,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-08-13,1997,8,Specific Conductance,190,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-02-07,1997,2,Specific Conductance,667,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-02-10,1997,2,Oxygen Dissolved,1.4,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-02-14,1997,2,pH,6.17,pH units,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1980-08-08,1980,8,Residue: Non-filterable (TSS),1,mg/L,NA,<
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1992-08-31,1992,8,pH,7.31,pH units,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1994-08-29,1994,8,pH,7.27,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1991-08-26,1991,8,pH,7.6,pH units,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-03-31,1986,3,Residue: Non-filterable (TSS),2,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1992-11-30,1992,11,Residue: Non-filterable (TSS),4,mg/L,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1990-09-24,1990,9,pH,7.7,pH units,NA,NA
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-08-11,1986,8,Specific Conductance,180,uS/cm,NA,NA
1100282,MAXAN LAKE; AT CENTER,1975-05-26,1975,5,Oxygen Dissolved,10.4,mg/L,NA,NA
1100282,MAXAN LAKE; AT CENTER,1975-05-26,1975,5,Oxygen Dissolved,9.8,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1995-10-30,1995,10,Residue: Non-filterable (TSS),2,mg/L,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-08-18,1986,8,Residue: Non-filterable (TSS),6,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1986-06-02,1986,6,Specific Conductance,91,uS/cm,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1989-09-19,1989,9,Residue: Non-filterable (TSS),1,mg/L,NA,NA
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1984-08-15,1984,8,pH,7,pH units,NA,NA
0700108,FOXY C UPSTREAM OF BRIDGE,1982-05-21,1982,5,Specific Conductance,53,uS/cm,NA,NA
0400760,EQUITY SILVER PE04475 SEEPAGE NO. 1 DAM,1981-06-23,1981,6,Residue: Non-filterable (TSS),12,mg/L,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1992-03-30,1992,3,pH,7.3,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1989-07-17,1989,7,pH,7.4,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1995-02-27,1995,2,pH,7.51,pH units,NA,NA
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-02-12,1985,2,Turbidity,3.1,NTU,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1986-02-17,1986,2,pH,7.4,pH units,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-10-20,1986,10,pH,7.6,pH units,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1987-08-04,1987,8,pH,7.7,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-06-06,2000,6,Specific Conductance,819,uS/cm,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1987-02-23,1987,2,Residue: Non-filterable (TSS),5,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1987-04-27,1987,4,Residue: Non-filterable (TSS),1,mg/L,NA,<
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-05-26,1986,5,pH,6.8,pH units,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-06-30,1986,6,pH,7.1,pH units,NA,NA
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1984-08-15,1984,8,Turbidity,0.9,NTU,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1982-10-05,1982,10,Residue: Non-filterable (TSS),9,mg/L,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1982-08-19,1982,8,Temperature,8,C,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1994-07-25,1994,7,pH,6.8,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1991-09-30,1991,9,pH,7.2,pH units,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1995-01-30,1995,1,pH,7.18,pH units,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1993-12-27,1993,12,Residue: Non-filterable (TSS),3,mg/L,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1986-12-03,1986,12,Specific Conductance,500,uS/cm,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1991-07-16,1991,7,Turbidity,2.5,NTU,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1995-05-26,1995,5,pH,6.96,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1995-07-31,1995,7,Residue: Non-filterable (TSS),3,mg/L,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1985-09-23,1985,9,Residue: Non-filterable (TSS),6,mg/L,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1990-07-09,1990,7,Turbidity,4,NTU,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-06-26,2000,6,Temperature,18.3,C,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1987-08-17,1987,8,Residue: Non-filterable (TSS),4,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1993-11-29,1993,11,pH,7.22,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1994-05-09,1994,5,Residue: Non-filterable (TSS),6,mg/L,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1992-08-10,1992,8,pH,7.9,pH units,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1995-02-09,1995,2,Residue: Non-filterable (TSS),4,mg/L,NA,<
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,1991-11-25,1991,11,pH,7.8,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-09-18,1996,9,pH,6.7,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-12-31,1996,12,Oxygen Dissolved,2.1,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-11-15,1996,11,Specific Conductance,684,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-11-08,1996,11,Specific Conductance,701,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-01-13,1997,1,Temperature,4.1,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-08-28,1996,8,Specific Conductance,926,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-07-09,1996,7,pH,8.11,pH units,NA,NA
0700108,FOXY C UPSTREAM OF BRIDGE,1987-07-30,1987,7,Residue: Non-filterable (TSS),1,mg/L,NA,NA
E216153,EQUITY PIEZOMETER RH-82-01 LU CK DIVERSION,1992-11-02,1992,11,pH,8.81,pH units,NA,NA
E216160,EQUITY PIEZOMETER RH-82-05 LOWER BESSEMER CK,1988-10-07,1988,10,pH,6.8,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-02-26,1999,2,Specific Conductance,1098,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-02-24,1999,2,pH,7.38,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-03-08,1999,3,Oxygen Dissolved,2.8,mg/L,NA,NA
E229017,PR-08856 LEACHATE LAGOON 1997,1997-10-30,1997,10,Specific Conductance,2980,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-10-28,1997,10,Temperature,6.6,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-02-11,1998,2,Temperature,2.4,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-10-22,1997,10,Oxygen Dissolved,3.8,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-11-10,1997,11,pH,7.17,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-03-13,1998,3,Oxygen Dissolved,3.8,mg/L,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1998-04-15,1998,4,Oxygen Dissolved,13,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-06-30,1998,6,Oxygen Dissolved,6.4,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-06-01,1998,6,Specific Conductance,956,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-12-18,1998,12,Temperature,5,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-10-20,1998,10,pH,6.83,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-04-30,1999,4,Oxygen Dissolved,11,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-04-09,1999,4,pH,7.79,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-11-15,1999,11,Temperature,7.5,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-09-01,1999,9,pH,7.63,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-10-08,1999,10,Oxygen Dissolved,8.8,mg/L,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-04-12,2000,4,Oxygen Dissolved,12.6,mg/L,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-04-12,2000,4,Temperature,4.1,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-03-13,2000,3,Specific Conductance,809,uS/cm,NA,NA
E238566,UPPER AILPORT CREEK U/S,2000-08-03,2000,8,Residue: Non-filterable (TSS),557,mg/L,5,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2001-01-23,2001,1,Temperature,2.7,C,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-10-18,2000,10,pH,7.13,pH units,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-12-13,2000,12,Temperature,0.1,C,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-11-15,2000,11,Oxygen Dissolved,10.62,mg/L,NA,NA
E228920,MR-8856 KNOCKHOLT LANDFILL WELL BH-3,2000-11-21,2000,11,Specific Conductance,1240,uS/cm,2,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2024-04-30,2024,4,Residue: Non-filterable (TSS),3,mg/L,3,<
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1982-04-01,1982,4,pH,6.84,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1982-05-11,1982,5,Residue: Non-filterable (TSS),6.5,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1983-06-14,1983,6,Residue: Non-filterable (TSS),7.2,mg/L,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1995-07-31,1995,7,pH,7.46,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1987-12-01,1987,12,pH,7.3,pH units,NA,NA
0700108,FOXY C UPSTREAM OF BRIDGE,1992-10-26,1992,10,pH,7.4,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1985-07-15,1985,7,Residue: Non-filterable (TSS),5,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1985-12-02,1985,12,Residue: Non-filterable (TSS),15,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1989-05-23,1989,5,Residue: Non-filterable (TSS),62,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1993-11-01,1993,11,pH,7.57,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1989-08-21,1989,8,Residue: Non-filterable (TSS),5,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1990-08-14,1990,8,Residue: Non-filterable (TSS),6,mg/L,NA,NA
0700108,FOXY C UPSTREAM OF BRIDGE,1987-07-30,1987,7,Specific Conductance,249,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-04-18,1997,4,Temperature,6.6,C,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-02-19,1997,2,pH,6.9,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-02-13,1997,2,Specific Conductance,672,uS/cm,NA,NA
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,1994-05-02,1994,5,pH,6.7,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-09-23,1996,9,Temperature,12.5,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-10-17,1996,10,pH,6.47,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-08-22,1996,8,Oxygen Dissolved,8.2,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-08-09,1996,8,Temperature,16.7,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-07-18,1996,7,Oxygen Dissolved,6.3,mg/L,NA,NA
E207067,BUCK CREEK AT SECOND BRIDGE CROSSING,1987-09-22,1987,9,pH,8,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1980-09-10,1980,9,pH,7.5,pH units,NA,NA
E216153,EQUITY PIEZOMETER RH-82-01 LU CK DIVERSION,1989-09-24,1989,9,pH,7.9,pH units,NA,NA
E216161,EQUITY PIEZOMETER RH-82-06 #1 DAM SEEPAGE,1984-09-11,1984,9,pH,7.3,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-06-24,1997,6,Specific Conductance,922,uS/cm,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-05-13,1997,5,Specific Conductance,72.7,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-03-01,1999,3,Oxygen Dissolved,2.4,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-03-05,1999,3,pH,7.4,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-02-02,1998,2,Specific Conductance,1243,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-02-19,1997,2,Residue: Non-filterable (TSS),25,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-03-26,1998,3,Temperature,3.8,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-03-02,1998,3,pH,7.18,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-04-27,1998,4,Temperature,9.3,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-06-15,1998,6,Specific Conductance,968,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-07-15,1998,7,Temperature,17.7,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-08-14,1998,8,Temperature,18.1,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-08-14,1998,8,Oxygen Dissolved,4.9,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-12-30,1998,12,Oxygen Dissolved,2.4,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-01-18,1999,1,Specific Conductance,1068,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-04-22,1999,4,Oxygen Dissolved,10,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-01-27,2000,1,Specific Conductance,848,uS/cm,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-07-14,1999,7,Specific Conductance,120.9,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-01-04,2000,1,pH,6.84,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-11-09,1999,11,Oxygen Dissolved,7.8,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-12-27,1999,12,pH,6.98,pH units,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-04-12,2000,4,Specific Conductance,170.7,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-03-03,2000,3,Specific Conductance,879,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-02-22,2000,2,Temperature,3.2,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-02-25,2000,2,pH,6.74,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-02-11,2000,2,Oxygen Dissolved,2.4,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2001-01-23,2001,1,Oxygen Dissolved,2,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-08-23,2000,8,pH,7.09,pH units,NA,NA
E228917,MR-8856 KNOCKHOLT LANDFILL WELL BH-1,2000-11-21,2000,11,Residue: Non-filterable (TSS),1670,mg/L,5,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-09-25,2000,9,pH,6.99,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-08-04,2000,8,Oxygen Dissolved,4.52,mg/L,NA,NA
E257277,MR-8856 BULKLEY RIVER DOWNSTREAM OF KNOCKHOLT LANDFILL,2004-10-13,2004,10,pH,7,pH units,0.1,NA
E238628,MCQUARRIE CREEK REF,2004-08-31,2004,8,Turbidity,0.71,NTU,0.1,NA
E279349,ROSE LAKE,2010-04-29,2010,4,Residue: Non-filterable (TSS),5,mg/L,4,NA
E294172,WQ E3 (GOOSLY N FSR),2013-10-24,2013,10,Specific Conductance,113,uS/cm,1,NA
E294173,WQ E4 (47.5 PARROT FSR),2015-06-24,2015,6,pH,7.43,pH units,NA,NA
E294171,WQ E2 (PARROT FSR),2015-05-28,2015,5,Residue: Non-filterable (TSS),4,mg/L,4,<
E294174,WQ E5 (ALLEN CR),2015-09-23,2015,9,Turbidity,0.16,NTU,0.1,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2017-05-23,2017,5,Residue: Non-filterable (TSS),11,mg/L,3,NA
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,2018-08-13,2018,8,Residue: Non-filterable (TSS),3.4,mg/L,3,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2018-12-10,2018,12,Residue: Non-filterable (TSS),3,mg/L,3,<
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2018-06-25,2018,6,Residue: Non-filterable (TSS),3.9,mg/L,3,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2019-06-03,2019,6,Residue: Non-filterable (TSS),3,mg/L,3,<
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2019-09-30,2019,9,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2021-01-05,2021,1,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2021-09-13,2021,9,Residue: Non-filterable (TSS),3,mg/L,3,<
